"","year","mun","trat","pto","se","value"
"5478",2015,"Maravatio",0,1,"Processing industries",1337
"5479",2015,"Contepec",0,1,"Processing industries",184
"5480",2015,"Huetamo",0,1,"Processing industries",311
"5481",2015,"San Lucas",0,1,"Processing industries",264
"5482",2015,"Irimbo",0,1,"Processing industries",261
"5483",2015,"Aporo",0,1,"Processing industries",48
"5484",2015,"Tuxpan",1,1,"Processing industries",147
"5485",2015,"Senguio",0,1,"Processing industries",56
"5486",2015,"Tiquicheo",0,1,"Processing industries",0
"5487",2015,"Tuzantla",0,1,"Processing industries",24
"5488",2015,"Juarez",1,1,"Processing industries",0
"5489",2015,"Epitacio Huerta",0,1,"Processing industries",36
"5490",2015,"Arteaga",0,1,"Processing industries",73
"5491",2015,"Lazaro Cardenas",0,1,"Processing industries",14592
"5492",2016,"Chinicuila",0,1,"Processing industries",0
"5493",2016,"Coahuayana",0,1,"Processing industries",102
"5494",2016,"Aquila",0,1,"Processing industries",11
"5495",2016,"Morelia",0,1,"Processing industries",53537
"5496",2016,"Nocupetaro",0,1,"Processing industries",12
"5497",2016,"Patzcuaro",1,1,"Processing industries",2354
"5498",2016,"Quiroga",1,1,"Processing industries",639
"5499",2016,"Tacambaro",1,1,"Processing industries",2450
"5500",2016,"Turicato",1,1,"Processing industries",116
"5501",2016,"Zacapu",0,1,"Processing industries",7853
"5502",2016,"Tarimbaro",1,1,"Processing industries",2888
"5503",2016,"Acuitzio",1,1,"Processing industries",218
"5504",2016,"Ario",1,1,"Processing industries",503
"5505",2016,"Erongaricuaro",1,1,"Processing industries",104
"5506",2016,"La Huacana",0,1,"Processing industries",13
"5507",2016,"Huiramba",1,1,"Processing industries",39
"5508",2016,"Lagunillas",1,1,"Processing industries",0
"5509",2016,"Madero",1,1,"Processing industries",559
"5510",2016,"Salvador Escalante",1,1,"Processing industries",1782
"5511",2016,"Tzintzuntzan",1,1,"Processing industries",86
"5512",2016,"Angamacutiro",0,1,"Processing industries",68
"5513",2016,"Jose Sixto Verduzco",0,1,"Processing industries",160
"5514",2016,"Morelos",0,1,"Processing industries",1
"5515",2016,"Panindicuaro",0,1,"Processing industries",336
"5516",2016,"Puruandiro",0,1,"Processing industries",1636
"5517",2016,"Churumuco",0,1,"Processing industries",107
"5518",2016,"Zinapecuaro",1,1,"Processing industries",824
"5519",2016,"Querendaro",0,1,"Processing industries",180
"5520",2016,"Indaparapeo",0,1,"Processing industries",155
"5521",2016,"Charo",0,1,"Processing industries",368
"5522",2016,"Alvaro Obregon",0,1,"Processing industries",204
"5523",2016,"Coeneo",0,1,"Processing industries",60
"5524",2016,"Jimenez",0,1,"Processing industries",331
"5525",2016,"Huaniqueo",0,1,"Processing industries",170
"5526",2016,"Caracuaro",0,1,"Processing industries",0
"5527",2016,"Cuitzeo",0,1,"Processing industries",607
"5528",2016,"Chucandiro",0,1,"Processing industries",12
"5529",2016,"Santa Ana Maya",0,1,"Processing industries",238
"5530",2016,"Huandacareo",0,1,"Processing industries",293
"5531",2016,"Copandaro",0,1,"Processing industries",61
"5532",2016,"Tzitzio",0,1,"Processing industries",0
"5533",2016,"Apatzingan",1,1,"Processing industries",5209
"5534",2016,"Charapan",0,1,"Processing industries",104
"5535",2016,"Cheran",0,1,"Processing industries",12
"5536",2016,"Gabriel Zamora",0,1,"Processing industries",331
"5537",2016,"Mugica",0,1,"Processing industries",1248
"5538",2016,"Nuevo Urecho",0,1,"Processing industries",143
"5539",2016,"Paracuaro",0,1,"Processing industries",471
"5540",2016,"Paracho",0,1,"Processing industries",1874
"5541",2016,"Taretan",1,1,"Processing industries",1257
"5542",2016,"Uruapan",1,1,"Processing industries",31676
"5543",2016,"Tingambato",1,1,"Processing industries",16
"5544",2016,"Tepalcatepec",0,1,"Processing industries",245
"5545",2016,"Buenavista",0,1,"Processing industries",758
"5546",2016,"Ziracuaretiro",1,1,"Processing industries",499
"5547",2016,"Nuevo Parangaricutiro",1,1,"Processing industries",778
"5548",2016,"Nahuatzen",0,1,"Processing industries",130
"5549",2016,"Coalcoman",0,1,"Processing industries",373
"5550",2016,"Tumbiscatio",0,1,"Processing industries",33
"5551",2016,"Aguililla",0,1,"Processing industries",218
"5552",2016,"Tancitaro",1,1,"Processing industries",1355
"5553",2016,"Cotija",1,1,"Processing industries",526
"5554",2016,"Chilchota",1,1,"Processing industries",81
"5555",2016,"Jacona",0,1,"Processing industries",8641
"5556",2016,"Jiquilpan",0,1,"Processing industries",4014
"5557",2016,"La Piedad",0,1,"Processing industries",13550
"5558",2016,"Los Reyes",1,1,"Processing industries",3075
"5559",2016,"Periban",1,1,"Processing industries",2606
"5560",2016,"Sahuayo",0,1,"Processing industries",4177
"5561",2016,"Tinguindin",1,1,"Processing industries",2393
"5562",2016,"Tocumbo",1,1,"Processing industries",1870
"5563",2016,"Venustiano Carranza",0,1,"Processing industries",631
"5564",2016,"Zamora",0,1,"Processing industries",20721
"5565",2016,"Penjamillo",0,1,"Processing industries",0
"5566",2016,"Pajacuaran",0,1,"Processing industries",24
"5567",2016,"Vista Hermosa",0,1,"Processing industries",799
"5568",2016,"Tanhuato",0,1,"Processing industries",83
"5569",2016,"Brisenas",0,1,"Processing industries",134
"5570",2016,"Zinaparo",0,1,"Processing industries",50
"5571",2016,"Churintzio",0,1,"Processing industries",161
"5572",2016,"Numaran",0,1,"Processing industries",423
"5573",2016,"Tangancicuaro",1,1,"Processing industries",634
"5574",2016,"Purepero",1,1,"Processing industries",2695
"5575",2016,"Tlazazalca",0,1,"Processing industries",0
"5576",2016,"Cojumatlan de Regules",0,1,"Processing industries",82
"5577",2016,"Chavinda",0,1,"Processing industries",698
"5578",2016,"Tangamandapio",1,1,"Processing industries",828
"5579",2016,"Yurecuaro",0,1,"Processing industries",1250
"5580",2016,"Ecuandureo",0,1,"Processing industries",441
"5581",2016,"Villamar",0,1,"Processing industries",12
"5582",2016,"Ixtlan",0,1,"Processing industries",12
"5583",2016,"Marcos Castellanos",0,1,"Processing industries",832
"5584",2016,"Hidalgo",1,1,"Processing industries",3071
"5585",2016,"Jungapeo",1,1,"Processing industries",578
"5586",2016,"Zitacuaro",1,1,"Processing industries",4832
"5587",2016,"Angangueo",0,1,"Processing industries",35
"5588",2016,"Tlalpujahua",0,1,"Processing industries",1863
"5589",2016,"Ocampo",1,1,"Processing industries",431
"5590",2016,"Maravatio",0,1,"Processing industries",1439
"5591",2016,"Contepec",0,1,"Processing industries",254
"5592",2016,"Huetamo",0,1,"Processing industries",261
"5593",2016,"San Lucas",0,1,"Processing industries",226
"5594",2016,"Irimbo",0,1,"Processing industries",233
"5595",2016,"Aporo",0,1,"Processing industries",48
"5596",2016,"Tuxpan",1,1,"Processing industries",157
"5597",2016,"Senguio",0,1,"Processing industries",60
"5598",2016,"Tiquicheo",0,1,"Processing industries",0
"5599",2016,"Tuzantla",0,1,"Processing industries",24
"5600",2016,"Juarez",1,1,"Processing industries",0
"5601",2016,"Epitacio Huerta",0,1,"Processing industries",36
"5602",2016,"Arteaga",0,1,"Processing industries",74
"5603",2016,"Lazaro Cardenas",0,1,"Processing industries",12692
"5604",2016,"Susupuato",0,1,"Processing industries",0
"5605",2017,"Chinicuila",0,1,"Processing industries",0
"5606",2017,"Coahuayana",0,1,"Processing industries",132
"5607",2017,"Aquila",0,1,"Processing industries",11
"5608",2017,"Morelia",0,1,"Processing industries",62448
"5609",2017,"Nocupetaro",0,1,"Processing industries",12
"5610",2017,"Patzcuaro",1,1,"Processing industries",2675
"5611",2017,"Quiroga",1,1,"Processing industries",794
"5612",2017,"Tacambaro",1,1,"Processing industries",3204
"5613",2017,"Turicato",1,1,"Processing industries",90
"5614",2017,"Zacapu",0,1,"Processing industries",9249
"5615",2017,"Tarimbaro",1,1,"Processing industries",2978
"5616",2017,"Acuitzio",1,1,"Processing industries",224
"5617",2017,"Ario",1,1,"Processing industries",446
"5618",2017,"Erongaricuaro",1,1,"Processing industries",124
"5619",2017,"La Huacana",0,1,"Processing industries",12
"5620",2017,"Huiramba",1,1,"Processing industries",39
"5621",2017,"Lagunillas",1,1,"Processing industries",9
"5622",2017,"Madero",1,1,"Processing industries",495
"5623",2017,"Salvador Escalante",1,1,"Processing industries",2001
"5624",2017,"Tzintzuntzan",1,1,"Processing industries",92
"5625",2017,"Angamacutiro",0,1,"Processing industries",66
"5626",2017,"Jose Sixto Verduzco",0,1,"Processing industries",186
"5627",2017,"Morelos",0,1,"Processing industries",0
"5628",2017,"Panindicuaro",0,1,"Processing industries",442
"5629",2017,"Puruandiro",0,1,"Processing industries",1762
"5630",2017,"Churumuco",0,1,"Processing industries",202
"5631",2017,"Zinapecuaro",1,1,"Processing industries",911
"5632",2017,"Querendaro",0,1,"Processing industries",254
"5633",2017,"Indaparapeo",0,1,"Processing industries",208
"5634",2017,"Charo",0,1,"Processing industries",422
"5635",2017,"Alvaro Obregon",0,1,"Processing industries",129
"5636",2017,"Coeneo",0,1,"Processing industries",84
"5637",2017,"Jimenez",0,1,"Processing industries",361
"5638",2017,"Huaniqueo",0,1,"Processing industries",168
"5639",2017,"Caracuaro",0,1,"Processing industries",0
"5640",2017,"Cuitzeo",0,1,"Processing industries",665
"5641",2017,"Chucandiro",0,1,"Processing industries",12
"5642",2017,"Santa Ana Maya",0,1,"Processing industries",241
"5643",2017,"Huandacareo",0,1,"Processing industries",317
"5644",2017,"Copandaro",0,1,"Processing industries",48
"5645",2017,"Tzitzio",0,1,"Processing industries",0
"5646",2017,"Apatzingan",1,1,"Processing industries",5600
"5647",2017,"Charapan",0,1,"Processing industries",165
"5648",2017,"Cheran",0,1,"Processing industries",12
"5649",2017,"Gabriel Zamora",0,1,"Processing industries",303
"5650",2017,"Mugica",0,1,"Processing industries",1244
"5651",2017,"Nuevo Urecho",0,1,"Processing industries",234
"5652",2017,"Paracuaro",0,1,"Processing industries",463
"5653",2017,"Paracho",0,1,"Processing industries",2131
"5654",2017,"Taretan",1,1,"Processing industries",1466
"5655",2017,"Uruapan",1,1,"Processing industries",37329
"5656",2017,"Tingambato",1,1,"Processing industries",12
"5657",2017,"Tepalcatepec",0,1,"Processing industries",276
"5658",2017,"Buenavista",0,1,"Processing industries",874
"5659",2017,"Ziracuaretiro",1,1,"Processing industries",618
"5660",2017,"Nuevo Parangaricutiro",1,1,"Processing industries",956
"5661",2017,"Nahuatzen",0,1,"Processing industries",165
"5662",2017,"Coalcoman",0,1,"Processing industries",353
"5663",2017,"Tumbiscatio",0,1,"Processing industries",53
"5664",2017,"Aguililla",0,1,"Processing industries",260
"5665",2017,"Tancitaro",1,1,"Processing industries",1692
"5666",2017,"Cotija",1,1,"Processing industries",567
"5667",2017,"Chilchota",1,1,"Processing industries",138
"5668",2017,"Jacona",0,1,"Processing industries",10804
"5669",2017,"Jiquilpan",0,1,"Processing industries",4430
"5670",2017,"La Piedad",0,1,"Processing industries",16547
"5671",2017,"Los Reyes",1,1,"Processing industries",3487
"5672",2017,"Periban",1,1,"Processing industries",3126
"5673",2017,"Sahuayo",0,1,"Processing industries",4444
"5674",2017,"Tinguindin",1,1,"Processing industries",2603
"5675",2017,"Tocumbo",1,1,"Processing industries",2077
"5676",2017,"Venustiano Carranza",0,1,"Processing industries",689
"5677",2017,"Zamora",0,1,"Processing industries",25178
"5678",2017,"Penjamillo",0,1,"Processing industries",0
"5679",2017,"Pajacuaran",0,1,"Processing industries",59
"5680",2017,"Vista Hermosa",0,1,"Processing industries",979
"5681",2017,"Tanhuato",0,1,"Processing industries",187
"5682",2017,"Brisenas",0,1,"Processing industries",138
"5683",2017,"Zinaparo",0,1,"Processing industries",71
"5684",2017,"Churintzio",0,1,"Processing industries",146
"5685",2017,"Numaran",0,1,"Processing industries",796
"5686",2017,"Tangancicuaro",1,1,"Processing industries",548
"5687",2017,"Purepero",1,1,"Processing industries",2853
"5688",2017,"Tlazazalca",0,1,"Processing industries",28
"5689",2017,"Cojumatlan de Regules",0,1,"Processing industries",73
"5690",2017,"Chavinda",0,1,"Processing industries",755
"5691",2017,"Tangamandapio",1,1,"Processing industries",916
"5692",2017,"Yurecuaro",0,1,"Processing industries",1295
"5693",2017,"Ecuandureo",0,1,"Processing industries",584
"5694",2017,"Villamar",0,1,"Processing industries",12
"5695",2017,"Ixtlan",0,1,"Processing industries",143
"5696",2017,"Marcos Castellanos",0,1,"Processing industries",895
"5697",2017,"Hidalgo",1,1,"Processing industries",3229
"5698",2017,"Jungapeo",1,1,"Processing industries",194
"5699",2017,"Zitacuaro",1,1,"Processing industries",5241
"5700",2017,"Angangueo",0,1,"Processing industries",55
"5701",2017,"Tlalpujahua",0,1,"Processing industries",2035
"5702",2017,"Ocampo",1,1,"Processing industries",481
"5703",2017,"Maravatio",0,1,"Processing industries",1775
"5704",2017,"Contepec",0,1,"Processing industries",226
"5705",2017,"Huetamo",0,1,"Processing industries",251
"5706",2017,"San Lucas",0,1,"Processing industries",237
"5707",2017,"Irimbo",0,1,"Processing industries",231
"5708",2017,"Aporo",0,1,"Processing industries",50
"5709",2017,"Tuxpan",1,1,"Processing industries",243
"5710",2017,"Senguio",0,1,"Processing industries",61
"5711",2017,"Tiquicheo",0,1,"Processing industries",0
"5712",2017,"Tuzantla",0,1,"Processing industries",19
"5713",2017,"Juarez",1,1,"Processing industries",0
"5714",2017,"Susupuato",0,1,"Processing industries",0
"5715",2017,"Epitacio Huerta",0,1,"Processing industries",36
"5716",2017,"Arteaga",0,1,"Processing industries",113
"5717",2017,"Lazaro Cardenas",0,1,"Processing industries",14018
"5718",2018,"Chinicuila",0,1,"Processing industries",0
"5719",2018,"Coahuayana",0,1,"Processing industries",127
"5720",2018,"Aquila",0,1,"Processing industries",12
"5721",2018,"Morelia",0,1,"Processing industries",64245
"5722",2018,"Nocupetaro",0,1,"Processing industries",9
"5723",2018,"Patzcuaro",1,1,"Processing industries",2994
"5724",2018,"Quiroga",1,1,"Processing industries",840
"5725",2018,"Tacambaro",1,1,"Processing industries",4060
"5726",2018,"Turicato",1,1,"Processing industries",66
"5727",2018,"Zacapu",0,1,"Processing industries",9135
"5728",2018,"Tarimbaro",1,1,"Processing industries",3154
"5729",2018,"Acuitzio",1,1,"Processing industries",202
"5730",2018,"Ario",1,1,"Processing industries",577
"5731",2018,"Erongaricuaro",1,1,"Processing industries",98
"5732",2018,"La Huacana",0,1,"Processing industries",12
"5733",2018,"Huiramba",1,1,"Processing industries",40
"5734",2018,"Lagunillas",1,1,"Processing industries",30
"5735",2018,"Madero",1,1,"Processing industries",426
"5736",2018,"Salvador Escalante",1,1,"Processing industries",1922
"5737",2018,"Tzintzuntzan",1,1,"Processing industries",187
"5738",2018,"Angamacutiro",0,1,"Processing industries",71
"5739",2018,"Jose Sixto Verduzco",0,1,"Processing industries",184
"5740",2018,"Morelos",0,1,"Processing industries",0
"5741",2018,"Panindicuaro",0,1,"Processing industries",466
"5742",2018,"Puruandiro",0,1,"Processing industries",1801
"5743",2018,"Churumuco",0,1,"Processing industries",185
"5744",2018,"Zinapecuaro",1,1,"Processing industries",1157
"5745",2018,"Querendaro",0,1,"Processing industries",321
"5746",2018,"Indaparapeo",0,1,"Processing industries",224
"5747",2018,"Charo",0,1,"Processing industries",439
"5748",2018,"Alvaro Obregon",0,1,"Processing industries",135
"5749",2018,"Coeneo",0,1,"Processing industries",84
"5750",2018,"Jimenez",0,1,"Processing industries",268
"5751",2018,"Huaniqueo",0,1,"Processing industries",172
"5752",2018,"Caracuaro",0,1,"Processing industries",0
"5753",2018,"Cuitzeo",0,1,"Processing industries",673
"5754",2018,"Chucandiro",0,1,"Processing industries",7
"5755",2018,"Santa Ana Maya",0,1,"Processing industries",221
"5756",2018,"Huandacareo",0,1,"Processing industries",377
"5757",2018,"Copandaro",0,1,"Processing industries",71
"5758",2018,"Tzitzio",0,1,"Processing industries",0
"5759",2018,"Apatzingan",1,1,"Processing industries",5393
"5760",2018,"Charapan",0,1,"Processing industries",137
"5761",2018,"Cheran",0,1,"Processing industries",12
"5762",2018,"Gabriel Zamora",0,1,"Processing industries",312
"5763",2018,"Mugica",0,1,"Processing industries",1282
"5764",2018,"Nuevo Urecho",0,1,"Processing industries",264
"5765",2018,"Paracuaro",0,1,"Processing industries",493
"5766",2018,"Paracho",0,1,"Processing industries",2383
"5767",2018,"Taretan",1,1,"Processing industries",1552
"5768",2018,"Uruapan",1,1,"Processing industries",40530
"5769",2018,"Tingambato",1,1,"Processing industries",12
"5770",2018,"Tepalcatepec",0,1,"Processing industries",292
"5771",2018,"Buenavista",0,1,"Processing industries",883
"5772",2018,"Ziracuaretiro",1,1,"Processing industries",622
"5773",2018,"Nuevo Parangaricutiro",1,1,"Processing industries",929
"5774",2018,"Nahuatzen",0,1,"Processing industries",207
"5775",2018,"Coalcoman",0,1,"Processing industries",327
"5776",2018,"Tumbiscatio",0,1,"Processing industries",48
"5777",2018,"Aguililla",0,1,"Processing industries",325
"5778",2018,"Tancitaro",1,1,"Processing industries",1803
"5779",2018,"Cotija",1,1,"Processing industries",615
"5780",2018,"Chilchota",1,1,"Processing industries",173
"5781",2018,"Jacona",0,1,"Processing industries",12423
"5782",2018,"Jiquilpan",0,1,"Processing industries",4947
"5783",2018,"La Piedad",0,1,"Processing industries",17926
